baseClass,equivalentClass
UMLS:C0022680,DOID:898
UMLS:C0022595,DOID:2734
UMLS:C0156279,DOID:13498
UMLS:C1513101,DOID:6344
UMLS:C0334495,DOID:4217
UMLS:C0022890,DOID:4539
UMLS:C1334600,DOID:7077
UMLS:C0206754,DOID:169
UMLS:C0026975,DOID:322
UMLS:C0155071,DOID:10440
UMLS:C0011251,DOID:778
UMLS:C0031391,DOID:5062
UMLS:C0018924,DOID:801
UMLS:C0033246,DOID:3127
UMLS:C0003090,DOID:227
UMLS:C1336695,DOID:7089
UMLS:C1334030,DOID:5621
UMLS:C1336738,DOID:6103
UMLS:C0014548,DOID:1827
UMLS:C1336977,DOID:4301
UMLS:C0025309,DOID:10554
UMLS:C1511107,DOID:6505
UMLS:C0006285,DOID:12375
UMLS:C0271001,DOID:11754
UMLS:C0155520,DOID:14413
UMLS:C1332944,DOID:6786
UMLS:C0023316,DOID:11364
UMLS:C0155376,DOID:11518
UMLS:C1332875,DOID:4504
UMLS:C1260899,DOID:1339
UMLS:C1335100,DOID:6510
UMLS:C0748226,DOID:12171
UMLS:C0034151,DOID:3325
UMLS:C0489967,DOID:12144
UMLS:C1511205,DOID:5958
UMLS:C1516371,DOID:5152
UMLS:C1519182,DOID:4303
UMLS:C0155177,DOID:1893
UMLS:C1516864,DOID:4005
UMLS:C0019154,DOID:11512
UMLS:C1336871,DOID:8221
UMLS:C1333467,DOID:959
UMLS:C0205710,DOID:1442
UMLS:C0006091,DOID:8443
UMLS:C0021313,DOID:782
UMLS:C0341767,DOID:3855
UMLS:C0474847,DOID:6345
UMLS:C0346012,DOID:4281
UMLS:C0036358,DOID:11328
UMLS:C0023492,DOID:715
UMLS:C1266176,DOID:3544
UMLS:C0154731,DOID:14423
UMLS:C0023890,DOID:5082
UMLS:C0038238,DOID:10602
UMLS:C1332268,DOID:14139
UMLS:C1520085,DOID:7363
UMLS:C0265240,DOID:2907
UMLS:C0032763,DOID:8439
UMLS:C1336044,DOID:14150
UMLS:C0242666,DOID:2451
UMLS:C1332988,DOID:7340
UMLS:C0010051,DOID:3362
UMLS:C1333970,DOID:10190
UMLS:C0155836,DOID:11797
UMLS:C0038235,DOID:4025
UMLS:C1519827,DOID:3749
UMLS:C0221023,DOID:5339
UMLS:C1333000,DOID:8410
UMLS:C0156173,DOID:11371
UMLS:C1511106,DOID:135
UMLS:C1514199,DOID:6774
UMLS:C0242644,DOID:606
UMLS:C0155339,DOID:10235
UMLS:C0155150,DOID:13999
UMLS:C1516402,DOID:5476
UMLS:C1515299,DOID:7676
UMLS:C1336955,DOID:5908
UMLS:C0155518,DOID:565
UMLS:C0030849,DOID:11624
UMLS:C1333762,DOID:6271
UMLS:C1263900,DOID:3417
UMLS:C0553604,DOID:450
UMLS:C0154333,DOID:8645
UMLS:C0007192,DOID:12935
UMLS:C0334469,DOID:5704
UMLS:C0242383,DOID:10871
UMLS:C1517445,DOID:5193
UMLS:C1333785,DOID:5593
UMLS:C0155181,DOID:13824
UMLS:C0848879,DOID:4876
UMLS:C0154943,DOID:1068
UMLS:C0152196,DOID:11637
UMLS:C0334532,DOID:467
UMLS:C0158761,DOID:9827
UMLS:C0155380,DOID:13174
UMLS:C1334001,DOID:6607
UMLS:C0279705,DOID:7926
UMLS:C0154898,DOID:9820
UMLS:C0205944,DOID:6193
UMLS:C1513721,DOID:4687
UMLS:C1335155,DOID:5118
UMLS:C0410189,DOID:11726
UMLS:C0034734,DOID:10300
UMLS:C1334946,DOID:4698
UMLS:C0279639,DOID:3029
UMLS:C0002888,DOID:13382
UMLS:C0153167,DOID:10035
UMLS:C0020538,DOID:10763
UMLS:C0333992,DOID:172
UMLS:C0155212,DOID:11668
UMLS:C0007774,DOID:3527
UMLS:C0021070,DOID:2916
UMLS:C0023351,DOID:1025
UMLS:C1334227,DOID:5990
UMLS:C0153831,DOID:12972
UMLS:C0036465,DOID:12927
UMLS:C0028796,DOID:4404
UMLS:C0346811,DOID:5274
UMLS:C1335311,DOID:7840
UMLS:C0024588,DOID:10823
UMLS:C0024302,DOID:8538
UMLS:C0334286,DOID:4075
UMLS:C0205697,DOID:4015
UMLS:C0024291,DOID:0050120
UMLS:C0339556,DOID:774
UMLS:C0024454,DOID:4624
UMLS:C1335318,DOID:5741
UMLS:C1517123,DOID:3173
UMLS:C0002438,DOID:9181
UMLS:C0013537,DOID:13593
UMLS:C0004095,DOID:10141
UMLS:C0156282,DOID:13658
UMLS:C0154959,DOID:12571
UMLS:C0027538,DOID:3486
UMLS:C1257809,DOID:1701
UMLS:C1299237,DOID:7519
UMLS:C0334480,DOID:3250
UMLS:C0334285,DOID:5384
UMLS:C0846967,DOID:174
UMLS:C0751950,DOID:439
UMLS:C0334327,DOID:3964
UMLS:C0162291,DOID:12510
UMLS:C0156664,DOID:10590
UMLS:C0015957,DOID:1235
UMLS:C1335511,DOID:5282
UMLS:C0024115,DOID:850
UMLS:C0395849,DOID:11217
UMLS:C0280470,DOID:7174
UMLS:C0220769,DOID:14711
UMLS:C0005681,DOID:14068
UMLS:C0262564,DOID:5845
UMLS:C0002874,DOID:12449
UMLS:C0153518,DOID:10151
UMLS:C1275275,DOID:5705
UMLS:C0162530,DOID:13271
UMLS:C0155618,DOID:13730
UMLS:C1516408,DOID:4442
UMLS:C0029831,DOID:540
UMLS:C0205930,DOID:14022
UMLS:C0016751,DOID:9869
UMLS:C0158983,DOID:12573
UMLS:C1335149,DOID:7787
UMLS:C0155504,DOID:1467
UMLS:C0154946,DOID:13862
UMLS:C0026769,DOID:2377
UMLS:C0040381,DOID:1278
UMLS:C0279930,DOID:8272
UMLS:C0338070,DOID:7007
UMLS:C1511049,DOID:6518
UMLS:C0041466,DOID:13258
UMLS:C1112166,DOID:3003
UMLS:C0877208,DOID:9997
UMLS:C1332990,DOID:7037
UMLS:C0235032,DOID:3602
UMLS:C0751226,DOID:8619
UMLS:C0155248,DOID:13655
UMLS:C0155912,DOID:12117
UMLS:C1334687,DOID:2225
UMLS:C1328385,DOID:1625
UMLS:C1335179,DOID:6179
UMLS:C0473563,DOID:6687
UMLS:C1368041,DOID:4432
UMLS:C0393851,DOID:14402
UMLS:C0154850,DOID:14245
UMLS:C0156042,DOID:10927
UMLS:C0015306,DOID:206
UMLS:C0029051,DOID:10974
UMLS:C0029888,DOID:11506
UMLS:C0020551,DOID:2855
UMLS:C1377849,DOID:5482
UMLS:C0022573,DOID:9368
UMLS:C1333491,DOID:4287
UMLS:C0007528,DOID:1517
UMLS:C0004045,DOID:11088
UMLS:C1519846,DOID:5917
UMLS:C0155702,DOID:10272
UMLS:C1332866,DOID:3039
UMLS:C0041170,DOID:8399
UMLS:C0155336,DOID:9839
UMLS:C0021116,DOID:1875
UMLS:C0155773,DOID:11695
UMLS:C0744295,DOID:5280
UMLS:C0040774,DOID:1233
UMLS:C1515311,DOID:7435
UMLS:C0155765,DOID:1271
UMLS:C0017920,DOID:2749
UMLS:C0006845,DOID:2058
UMLS:C0339578,DOID:9946
UMLS:C0334664,DOID:3664
UMLS:C0021831,DOID:5295
UMLS:C0395978,DOID:3450
UMLS:C0014127,DOID:5757
UMLS:C0267183,DOID:12234
UMLS:C0524988,DOID:4371
UMLS:C0346005,DOID:4322
UMLS:C1515305,DOID:7930
UMLS:C0279626,DOID:3748
UMLS:C0206623,DOID:4830
UMLS:C0238190,DOID:3429
UMLS:C0154681,DOID:4873
UMLS:C1334437,DOID:8389
UMLS:C0022364,DOID:1862
UMLS:C0600040,DOID:1678
UMLS:C0153552,DOID:9773
UMLS:C1275279,DOID:4548
UMLS:C0002994,DOID:1558
UMLS:C0000821,DOID:9667
UMLS:C1266166,DOID:7602
UMLS:C0279547,DOID:6332
UMLS:C0345988,DOID:2433
UMLS:C0311273,DOID:14270
UMLS:C0009021,DOID:13767
UMLS:C1518870,DOID:7236
UMLS:C0153374,DOID:9188
UMLS:C1333758,DOID:3499
UMLS:C0752132,DOID:3821
UMLS:C0175702,DOID:1928
UMLS:C0012813,DOID:7475
UMLS:C0007775,DOID:12720
UMLS:C0154735,DOID:13913
UMLS:C0023374,DOID:1919
UMLS:C0853870,DOID:603
UMLS:C1266144,DOID:4769
UMLS:C1518874,DOID:7237
UMLS:C0085541,DOID:3331
UMLS:C0155174,DOID:13825
UMLS:C0152093,DOID:13781
UMLS:C0026846,DOID:767
UMLS:C0280326,DOID:7585
UMLS:C0149870,DOID:14107
UMLS:C0026916,DOID:2755
UMLS:C1412036,DOID:5525
UMLS:C1290353,DOID:7105
UMLS:C0023486,DOID:1039
UMLS:C1335167,DOID:3606
UMLS:C0280856,DOID:2101
UMLS:C0376685,DOID:14276
UMLS:C0340184,DOID:10319
UMLS:C0036457,DOID:5434
UMLS:C0023473,DOID:8552
UMLS:C1519856,DOID:13957
UMLS:C0154841,DOID:2450
UMLS:C0242225,DOID:13399
UMLS:C0152275,DOID:8696
UMLS:C0345959,DOID:7267
UMLS:C0029696,DOID:12185
UMLS:C1335176,DOID:4059
UMLS:C0001630,DOID:1786
UMLS:C0149846,DOID:12857
UMLS:C0154741,DOID:572
UMLS:C0026650,DOID:480
UMLS:C0346359,DOID:1748
UMLS:C0859036,DOID:4781
UMLS:C1333968,DOID:917
UMLS:C0919797,DOID:4640
UMLS:C1334447,DOID:5136
UMLS:C0153602,DOID:10366
UMLS:C0038363,DOID:9663
UMLS:C0017455,DOID:2832
UMLS:C0677776,DOID:5683
UMLS:C1518693,DOID:5304
UMLS:C0741801,DOID:3909
UMLS:C1512740,DOID:7971
UMLS:C0242597,DOID:611
UMLS:C0001529,DOID:3928
UMLS:C0268132,DOID:14218
UMLS:C0158623,DOID:11843
UMLS:C0008526,DOID:11406
UMLS:C0220699,DOID:0080047
UMLS:C0854921,DOID:14491
UMLS:C0153486,DOID:13348
UMLS:C1456161,DOID:2497
UMLS:C0010417,DOID:11383
UMLS:C0002170,DOID:987
UMLS:C0023449,DOID:9952
UMLS:C0020459,DOID:2018
UMLS:C1368066,DOID:5580
UMLS:C1332957,DOID:3870
UMLS:C1334644,DOID:867
UMLS:C0004153,DOID:1936
UMLS:C0153376,DOID:8578
UMLS:C1333787,DOID:6703
UMLS:C1332513,DOID:7921
UMLS:C0238358,DOID:14452
UMLS:C0677865,DOID:4202
UMLS:C0345422,DOID:5806
UMLS:C0272256,DOID:3722
UMLS:C0856815,DOID:2833
UMLS:C0023601,DOID:2696
UMLS:C0153443,DOID:2782
UMLS:C0155517,DOID:9496
UMLS:C0268335,DOID:14720
UMLS:C1336892,DOID:7333
UMLS:C0152181,DOID:13814
UMLS:C1333027,DOID:6041
UMLS:C0375200,DOID:1713
UMLS:C0155497,DOID:13492
UMLS:C0032197,DOID:2223
UMLS:C0855197,DOID:5556
UMLS:C0234894,DOID:4399
UMLS:C0154780,DOID:1242
UMLS:C0154777,DOID:9799
UMLS:C1335520,DOID:3504
UMLS:C1332657,DOID:8158
UMLS:C1336978,DOID:8255
UMLS:C0271847,DOID:12465
UMLS:C0008497,DOID:3594
UMLS:C0747533,DOID:4201
UMLS:C0080040,DOID:4952
UMLS:C0349576,DOID:5665
UMLS:C0017919,DOID:2747
UMLS:C0022398,DOID:3261
UMLS:C0338585,DOID:9348
UMLS:C0153519,DOID:1115
UMLS:C0024121,DOID:3683
UMLS:C1511196,DOID:8051
UMLS:C0262568,DOID:5849
UMLS:C0040517,DOID:11119
UMLS:C0271084,DOID:10873
UMLS:C0155237,DOID:12996
UMLS:C0270849,DOID:2544
UMLS:C0158321,DOID:10810
UMLS:C1333969,DOID:5296
UMLS:C1332936,DOID:3723
UMLS:C0019101,DOID:11266
UMLS:C0432233,DOID:14743
UMLS:C0334471,DOID:5692
UMLS:C0279392,DOID:6898
UMLS:C0155700,DOID:11312
UMLS:C1332950,DOID:6386
UMLS:C0861858,DOID:6931
UMLS:C0021141,DOID:3401
UMLS:C0001363,DOID:8590
UMLS:C1335685,DOID:1988
UMLS:C1516437,DOID:5190
UMLS:C1333742,DOID:4513
UMLS:C0264776,DOID:0050826
UMLS:C1332464,DOID:7050
UMLS:C0022739,DOID:2926
UMLS:C0259749,DOID:11504
UMLS:C0023269,DOID:1967
UMLS:C0220708,DOID:14679
UMLS:C0008513,DOID:8886
UMLS:C0043124,DOID:2366
UMLS:C0032339,DOID:2732
UMLS:C0040701,DOID:507
UMLS:C0154466,DOID:11120
UMLS:C0206684,DOID:4839
UMLS:C1322286,DOID:4554
UMLS:C0282548,DOID:12986
UMLS:C0041188,DOID:876
UMLS:C0155440,DOID:14435
UMLS:C0033860,DOID:8893
UMLS:C1334624,DOID:2706
UMLS:C1332865,DOID:4435
UMLS:C0017925,DOID:2754
UMLS:C0155435,DOID:9739
UMLS:C0155018,DOID:13912
UMLS:C1370506,DOID:6015
UMLS:C0349538,DOID:14145
UMLS:C0038364,DOID:11875
UMLS:C0027051,DOID:5844
UMLS:C1333747,DOID:10201
UMLS:C1335563,DOID:7492
UMLS:C0279000,DOID:686
UMLS:C0018818,DOID:1657
UMLS:C0028242,DOID:2312
UMLS:C0025362,DOID:1059
UMLS:C0042588,DOID:9365
UMLS:C0152167,DOID:11374
UMLS:C0025469,DOID:10782
UMLS:C0013080,DOID:14250
UMLS:C0431129,DOID:3846
UMLS:C0030569,DOID:13548
UMLS:C1334587,DOID:6256
UMLS:C0015773,DOID:11042
UMLS:C0009782,DOID:65
UMLS:C0002965,DOID:8805
UMLS:C0018799,DOID:114
UMLS:C0346294,DOID:3185
UMLS:C0334019,DOID:6945
UMLS:C1332149,DOID:5224
UMLS:C0687720,DOID:12388
UMLS:C0017589,DOID:13444
UMLS:C0001432,DOID:3828
UMLS:C0162872,DOID:14004
UMLS:C1516426,DOID:4111
UMLS:C0015458,DOID:1757
UMLS:C0878693,DOID:4250
UMLS:C0079294,DOID:4959
UMLS:C0043325,DOID:3345
UMLS:C0334489,DOID:6823
UMLS:C0020503,DOID:12466
UMLS:C0392041,DOID:5104
UMLS:C0155271,DOID:12364
UMLS:C0019919,DOID:13134
UMLS:C1520092,DOID:7409
UMLS:C1335387,DOID:5195
UMLS:C0159006,DOID:2073
UMLS:C0155119,DOID:11541
UMLS:C1370824,DOID:10030
UMLS:C0341486,DOID:3918
UMLS:C0153549,DOID:13799
UMLS:C0812413,DOID:7474
UMLS:C0152072,DOID:12919
UMLS:C0035934,DOID:1933
UMLS:C1333751,DOID:5150
UMLS:C0029471,DOID:3985
UMLS:C0334270,DOID:4003
UMLS:C0029106,DOID:13768
UMLS:C0152455,DOID:11267
UMLS:C1334238,DOID:7903
UMLS:C1333320,DOID:7479
UMLS:C0026709,DOID:12800
UMLS:C0238410,DOID:5974
UMLS:C0155143,DOID:11219
UMLS:C1168225,DOID:3930
UMLS:C0153832,DOID:10265
UMLS:C1336878,DOID:6886
UMLS:C1510447,DOID:10685
UMLS:C0206632,DOID:3616
UMLS:C1332582,DOID:6759
UMLS:C0272242,DOID:626
UMLS:C0156146,DOID:8778
UMLS:C1516553,DOID:8106
UMLS:C0157738,DOID:8549
UMLS:C0023788,DOID:8476
UMLS:C0349669,DOID:5826
UMLS:C0152243,DOID:10686
UMLS:C0009946,DOID:1768
UMLS:C0269107,DOID:361
UMLS:C0152180,DOID:339
UMLS:C0007462,DOID:3222
UMLS:C0700110,DOID:2762
UMLS:C1333477,DOID:2763
UMLS:C0013292,DOID:3558
UMLS:C0022116,DOID:326
UMLS:C0525045,DOID:3324
UMLS:C0341109,DOID:13147
UMLS:C0153485,DOID:11472
UMLS:C0011430,DOID:701
UMLS:C0154319,DOID:1307
UMLS:C0023787,DOID:811
UMLS:C1334287,DOID:7328
UMLS:C0030805,DOID:8506
UMLS:C0236791,DOID:13487
UMLS:C1301048,DOID:7716
UMLS:C1333156,DOID:3517
UMLS:C0155173,DOID:9483
UMLS:C0030481,DOID:321
UMLS:C1332273,DOID:5545
UMLS:C0036262,DOID:8295
UMLS:C1334380,DOID:6115
UMLS:C0158315,DOID:13566
UMLS:C1515284,DOID:8394
UMLS:C0334303,DOID:8003
UMLS:C0009773,DOID:2474
UMLS:C0154669,DOID:14524
UMLS:C0205945,DOID:4235
UMLS:C0279663,DOID:5746
UMLS:C1332185,DOID:6847
UMLS:C0339427,DOID:9822
UMLS:C0019338,DOID:10883
UMLS:C1333073,DOID:6517
UMLS:C1515293,DOID:8358
UMLS:C1335061,DOID:4560
UMLS:C0034103,DOID:11121
UMLS:C1333050,DOID:7042
UMLS:C0685200,DOID:13081
UMLS:C1334361,DOID:292
UMLS:C1520086,DOID:7408
UMLS:C0001309,DOID:11203
UMLS:C0267154,DOID:4030
UMLS:C0028840,DOID:9282
UMLS:C0152600,DOID:9534
UMLS:C0085215,DOID:5426
UMLS:C0020604,DOID:12883
UMLS:C1518974,DOID:7520
UMLS:C1332559,DOID:5429
UMLS:C0149512,DOID:0050127
UMLS:C0155689,DOID:10778
UMLS:C1456168,DOID:14529
UMLS:C0028841,DOID:790
UMLS:C0033838,DOID:7365
UMLS:C0032357,DOID:12961
UMLS:C0021400,DOID:8469
UMLS:C0519037,DOID:1523
UMLS:C0339436,DOID:2007
UMLS:C0687120,DOID:12712
UMLS:C0029095,DOID:11206
UMLS:C0029810,DOID:11758
UMLS:C0014527,DOID:2730
UMLS:C0023465,DOID:8864
UMLS:C0266995,DOID:12899
UMLS:C0206642,DOID:3373
UMLS:C0015655,DOID:1217
UMLS:C0021845,DOID:2074
UMLS:C0854912,DOID:7428
UMLS:C0043195,DOID:3047
UMLS:C0751094,DOID:5101
UMLS:C1517119,DOID:3704
UMLS:C0019099,DOID:12287
UMLS:C0020542,DOID:6432
UMLS:C0236642,DOID:11870
UMLS:C1333791,DOID:6595
UMLS:C0020635,DOID:9406
UMLS:C0432528,DOID:9599
UMLS:C0268512,DOID:9265
UMLS:C1332974,DOID:7612
UMLS:C1332490,DOID:7181
UMLS:C0025183,DOID:3982
UMLS:C0027706,DOID:10983
UMLS:C0002983,DOID:979
UMLS:C0476144,DOID:3850
UMLS:C0013473,DOID:8670
UMLS:C1332880,DOID:4439
UMLS:C0031707,DOID:2485
UMLS:C0334581,DOID:7005
UMLS:C0398694,DOID:6024
UMLS:C0031037,DOID:2964
UMLS:C0009440,DOID:4137
UMLS:C0029668,DOID:11184
UMLS:C1332220,DOID:7875
UMLS:C0334325,DOID:5398
UMLS:C0005743,DOID:2456
UMLS:C0751762,DOID:9220
UMLS:C0014177,DOID:11424
UMLS:C1332309,DOID:4780
UMLS:C1518871,DOID:8150
UMLS:C0002878,DOID:583
UMLS:C0238143,DOID:4779
UMLS:C0162539,DOID:14176
UMLS:C0016781,DOID:11555
UMLS:C0268124,DOID:5810
UMLS:C1335435,DOID:6564
UMLS:C1334069,DOID:2959
UMLS:C1333628,DOID:4295
UMLS:C0006015,DOID:1116
UMLS:C0036400,DOID:4297
UMLS:C0024221,DOID:1475
UMLS:C1517658,DOID:7483
UMLS:C0017536,DOID:10718
UMLS:C0154529,DOID:8519
UMLS:C1334931,DOID:7808
UMLS:C0476121,DOID:6214
UMLS:C0862312,DOID:4489
UMLS:C0025290,DOID:12157
UMLS:C1335683,DOID:5297
UMLS:C0496769,DOID:8660
UMLS:C0175713,DOID:8461
UMLS:C0014008,DOID:3642
UMLS:C0037753,DOID:10080
UMLS:C0027859,DOID:12689
UMLS:C0028850,DOID:1279
UMLS:C0006181,DOID:11254
UMLS:C0027438,DOID:9561
UMLS:C0279708,DOID:5344
UMLS:C0020659,DOID:3644
UMLS:C0006160,DOID:2636
UMLS:C0029077,DOID:12029
UMLS:C0024796,DOID:14323
UMLS:C0311284,DOID:11824
UMLS:C0017083,DOID:2368
UMLS:C0006309,DOID:11077
UMLS:C1332845,DOID:5044
UMLS:C0034088,DOID:14265
UMLS:C0278701,DOID:3717
UMLS:C1335322,DOID:8013
UMLS:C1336743,DOID:4923
UMLS:C0282512,DOID:2538
UMLS:C0585475,DOID:5376
UMLS:C0152134,DOID:538
UMLS:C1510415,DOID:9541
UMLS:C0020655,DOID:1931
UMLS:C1333755,DOID:7222
UMLS:C0043092,DOID:12132
UMLS:C0153214,DOID:9697
UMLS:C1370701,DOID:5443
UMLS:C1412037,DOID:12239
UMLS:C0040451,DOID:13240
UMLS:C1516863,DOID:5170
UMLS:C0023522,DOID:10581
UMLS:C1333038,DOID:8144
UMLS:C0014869,DOID:13976
UMLS:C0545080,DOID:5820
UMLS:C0206666,DOID:3596
UMLS:C1333519,DOID:6903
UMLS:C0026269,DOID:1754
UMLS:C0153121,DOID:14325
UMLS:C0155122,DOID:2879
UMLS:C0158322,DOID:210
UMLS:C0023075,DOID:11527
UMLS:C0334276,DOID:4943
UMLS:C0020179,DOID:12858
UMLS:C1515303,DOID:7302
UMLS:C0038868,DOID:678
UMLS:C0155190,DOID:12395
UMLS:C0085280,DOID:9245
UMLS:C1513799,DOID:7521
UMLS:C0152194,DOID:13919
UMLS:C0022353,DOID:2383
UMLS:C0023530,DOID:615
UMLS:C0585129,DOID:12341
UMLS:C1370507,DOID:6458
UMLS:C0001422,DOID:2683
UMLS:C0334496,DOID:2656
UMLS:C1377912,DOID:7444
UMLS:C0549622,DOID:1876
UMLS:C0403719,DOID:580
UMLS:C0153406,DOID:8937
UMLS:C0349543,DOID:3073
UMLS:C0740392,DOID:3525
UMLS:C0155461,DOID:13791
UMLS:C0029291,DOID:11262
UMLS:C0375381,DOID:13461
UMLS:C0235591,DOID:4636
UMLS:C1332183,DOID:3076
UMLS:C0008533,DOID:12259
UMLS:C0014457,DOID:999
UMLS:C0496815,DOID:1243
UMLS:C1412016,DOID:5667
UMLS:C1334151,DOID:6948
UMLS:C0267497,DOID:8408
UMLS:C0270639,DOID:3574
UMLS:C0038981,DOID:5112
UMLS:C0005416,DOID:4140
UMLS:C0036221,DOID:355
UMLS:C0334492,DOID:5758
UMLS:C0158157,DOID:528
UMLS:C0001614,DOID:3952
UMLS:C0030781,DOID:914
UMLS:C0026636,DOID:403
UMLS:C1334663,DOID:5713
UMLS:C0006444,DOID:2965
UMLS:C1263898,DOID:14125
UMLS:C0158997,DOID:11245
UMLS:C0238519,DOID:1901
UMLS:C0022602,DOID:8866
UMLS:C0206675,DOID:746
UMLS:C0043068,DOID:9931
UMLS:C1519933,DOID:8104
UMLS:C1519870,DOID:5727
UMLS:C0036421,DOID:418
UMLS:C0027402,DOID:2745
UMLS:C1333037,DOID:7230
UMLS:C0206586,DOID:9848
UMLS:C0269041,DOID:5731
UMLS:C0341823,DOID:2152
UMLS:C0033132,DOID:9277
UMLS:C1516422,DOID:8339
UMLS:C0154276,DOID:2115
UMLS:C0035066,DOID:2972
UMLS:C1333052,DOID:6043
UMLS:C1515297,DOID:7891
UMLS:C0346300,DOID:4916
UMLS:C1511050,DOID:5630
UMLS:C1335051,DOID:18
UMLS:C0154830,DOID:13207
UMLS:C1335688,DOID:1995
UMLS:C0085417,DOID:12382
UMLS:C0348371,DOID:3996
UMLS:C0040021,DOID:12918
UMLS:C0004779,DOID:2512
UMLS:C0034194,DOID:12639
UMLS:C0156340,DOID:12566
UMLS:C0006849,DOID:14262
UMLS:C0025289,DOID:9471
UMLS:C0155090,DOID:14444
UMLS:C1333463,DOID:961
UMLS:C1519485,DOID:7459
UMLS:C1518748,DOID:6512
UMLS:C0154190,DOID:2181
UMLS:C1442903,DOID:203
UMLS:C1515307,DOID:7097
UMLS:C1335510,DOID:2887
UMLS:C0020437,DOID:12678
UMLS:C0853715,DOID:476
UMLS:C0085786,DOID:2797
UMLS:C0026103,DOID:12900
UMLS:C0339594,DOID:13060
UMLS:C0271446,DOID:11180
UMLS:C0155356,DOID:14287
UMLS:C0751895,DOID:13100
UMLS:C0032238,DOID:10882
UMLS:C1332900,DOID:6500
UMLS:C1332962,DOID:7841
UMLS:C0027720,DOID:2527
UMLS:C1333824,DOID:6906
UMLS:C0042548,DOID:13775
UMLS:C1335744,DOID:10194
UMLS:C0034885,DOID:1984
UMLS:C0271163,DOID:10997
UMLS:C0022354,DOID:13603
UMLS:C0235770,DOID:2145
UMLS:C0154747,DOID:9473
UMLS:C0346017,DOID:4871
UMLS:C0206721,DOID:3179
UMLS:C0149978,DOID:1996
UMLS:C1377610,DOID:1789
UMLS:C1377843,DOID:6489
UMLS:C1266095,DOID:6530
UMLS:C1336751,DOID:6203
UMLS:C0238448,DOID:5680
UMLS:C1333098,DOID:5260
UMLS:C0040128,DOID:50
UMLS:C0162823,DOID:2772
UMLS:C0029801,DOID:1284
UMLS:C1266121,DOID:4386
UMLS:C0008384,DOID:14502
UMLS:C0027830,DOID:962
UMLS:C0393819,DOID:5213
UMLS:C0004782,DOID:679
UMLS:C1273017,DOID:6322
UMLS:C1333016,DOID:5342
UMLS:C1334817,DOID:7086
UMLS:C0023804,DOID:3137
UMLS:C0152226,DOID:12959
UMLS:C0349464,DOID:10915
UMLS:C1335571,DOID:5547
UMLS:C1334382,DOID:5126
UMLS:C0677779,DOID:5183
UMLS:C0038019,DOID:2247
UMLS:C0010043,DOID:8463
UMLS:C0152066,DOID:13026
UMLS:C0023483,DOID:9954
UMLS:C0264746,DOID:14483
UMLS:C0018024,DOID:13200
UMLS:C0002395,DOID:10652
UMLS:C0334287,DOID:5015
UMLS:C0041972,DOID:12577
UMLS:C1513711,DOID:7293
UMLS:C0406735,DOID:6678
UMLS:C0028326,DOID:3490
UMLS:C0346172,DOID:3267
UMLS:C0023520,DOID:10579
UMLS:C0206700,DOID:3110
UMLS:C0271680,DOID:12785
UMLS:C0341858,DOID:288
UMLS:C0014868,DOID:11963
UMLS:C1516856,DOID:7664
UMLS:C1335936,DOID:663
UMLS:C0152936,DOID:3481
UMLS:C0264834,DOID:396
UMLS:C0236826,DOID:11385
UMLS:C1517894,DOID:7076
UMLS:C1511053,DOID:3998
UMLS:C0040558,DOID:9965
UMLS:C0011993,DOID:5574
UMLS:C0278510,DOID:3869
UMLS:C0014060,DOID:10845
UMLS:C0042341,DOID:12337
UMLS:C0023462,DOID:8761
UMLS:C1335666,DOID:2053
UMLS:C0346302,DOID:6255
UMLS:C0015464,DOID:1756
UMLS:C1334704,DOID:3379
UMLS:C1516424,DOID:6101
UMLS:C1336829,DOID:7713
UMLS:C1333756,DOID:4057
UMLS:C0334578,DOID:5505
UMLS:C1333007,DOID:6162
UMLS:C1514522,DOID:6166
UMLS:C0278619,DOID:3720
UMLS:C1142433,DOID:5843
UMLS:C0006897,DOID:12474
UMLS:C1520089,DOID:5711
UMLS:C0032372,DOID:9786
UMLS:C0024534,DOID:14069
UMLS:C0156316,DOID:12333
UMLS:C1370700,DOID:2061
UMLS:C0302182,DOID:3965
UMLS:C0280324,DOID:2876
UMLS:C0027765,DOID:863
UMLS:C0085438,DOID:11608
UMLS:C1332982,DOID:4546
UMLS:C0002890,DOID:2354
UMLS:C0494559,DOID:2952
UMLS:C1336904,DOID:8188
UMLS:C0221074,DOID:9478
UMLS:C0152443,DOID:9341
UMLS:C1332844,DOID:6033
UMLS:C0032460,DOID:11612
UMLS:C0392494,DOID:13333
UMLS:C1517110,DOID:5196
UMLS:C0334576,DOID:6128
UMLS:C0155964,DOID:1453
UMLS:C0151622,DOID:1005
UMLS:C0155287,DOID:1393
UMLS:C0029834,DOID:561
UMLS:C1334356,DOID:13389
UMLS:C0034069,DOID:3770
UMLS:C1512709,DOID:7465
UMLS:C0030759,DOID:13760
UMLS:C1518329,DOID:7839
UMLS:C0018671,DOID:11934
UMLS:C0079957,DOID:8502
UMLS:C0014130,DOID:28
UMLS:C0149940,DOID:11446
UMLS:C0019269,DOID:3763
UMLS:C1332655,DOID:8354
UMLS:C0008701,DOID:10600
UMLS:C0023646,DOID:9201
UMLS:C0013396,DOID:1159
UMLS:C1334809,DOID:3716
UMLS:C1388299,DOID:7540
UMLS:C0742115,DOID:3431
